episode,reward,length,success,critic_loss,actor_loss,td_error,entropy
908,-96.0,97,1,12.493730802229395,-2.313800039337216,2.2662554794980077,0.09636856098192775
909,-79.0,80,1,4.910655752101593,-2.591172188181099,1.6396469861268996,0.13994990011087793
910,-70.0,71,1,10.992233791449443,-5.488850884261692,1.9498198603240537,0.1421376189963423
911,-64.0,65,1,12.463193302261285,-9.889624530317871,1.9804613553560697,0.19210033952728667
912,-182.0,183,1,9.748166724017429,-2.614895601088715,2.216939936570131,0.09487623279046552
913,-97.0,98,1,8.500147981949896,-6.360903639430852,2.129057470633059,0.17732462793133075
914,-89.0,90,1,6.7292799919177515,-8.292294983709507,1.9961672359042697,0.22637030604204889
915,-100.0,101,1,6.729627089223382,-9.575267492547558,1.8309111831211808,0.20423913871109287
916,-76.0,77,1,7.101311085921071,-6.282965445847556,1.850410288030451,0.22773531222354632
917,-96.0,97,1,7.055890332498184,-7.171171091515247,1.8331977706594564,0.2590351525642225
918,-80.0,81,1,15.252593542762671,-7.529946811121377,2.5753680335150824,0.20456602029846607
919,-78.0,79,1,6.394426320665486,-7.350983840808688,1.8315000534057617,0.22443925954981359
920,-92.0,93,1,7.440020071113043,-9.16190752719519,1.975364613276656,0.22904049224199563
921,-90.0,91,1,4.752098079031694,-8.424560331223292,1.4880716826889542,0.19538693575576782
922,-88.0,89,1,4.802531949201806,-4.2828260039704,1.4294511495011577,0.19365779126636565
923,-86.0,87,1,5.301630032694384,-6.015273404454855,1.730627106524062,0.14871765876787008
924,-112.0,113,1,6.540153774910862,-3.7713460548448547,1.7465493436408255,0.11237800542012256
925,-71.0,72,1,4.509758412585749,-9.112200515490258,1.322214232550727,0.1082711321727806
926,-69.0,70,1,3.9265439699164872,-2.4014886301933855,1.240977587018694,0.122269946378531
927,-70.0,71,1,7.00720685910008,-2.9830989410148105,1.709426463489801,0.14464142399370297
928,-63.0,64,1,5.368814814284633,-8.52965768926606,1.5956384092569351,0.12247509674239154
929,-62.0,63,1,6.168510967230846,-8.86556095932056,1.906892284514412,0.12086880800040764
930,-72.0,73,1,10.834761198208195,-3.563628889100422,2.10758861123699,0.13785407984508075
931,-76.0,77,1,6.340682642927466,-2.430126516954284,1.8974998028247387,0.11211421170163077
932,-62.0,63,1,11.209138800138755,-5.431957004462472,2.2335999201214505,0.15784549936541312
933,-96.0,97,1,5.247756576747784,-5.4660936520571735,1.6520186552067393,0.12492824856074258
934,-71.0,72,1,2.893234709553427,-1.3185190727171074,1.303863666123814,0.11177794793588368
935,-84.0,85,1,5.324908786460839,-7.7681814483182015,1.4938303176094503,0.13457195478601053
936,-83.0,84,1,4.445464648328544,-2.0968077025619487,1.4930881829488845,0.12057241588661868
937,-72.0,73,1,9.345503464507813,-4.79673269375591,2.0031751541242206,0.14176155736371684
938,-74.0,75,1,3.027878785780243,-3.8671076650250082,1.299734967549642,0.1713440128113143
939,-98.0,99,1,10.225358299779026,-4.4505325139881196,2.326915307478471,0.15411554406528746
940,-80.0,81,1,6.737285846648852,-6.5736799990484505,1.9925158112137407,0.16738732029643646
941,-103.0,104,1,13.257411704188248,-3.2600760784282383,2.691500715338267,0.13877316136831025
942,-80.0,81,1,7.310564611655098,-3.53590381202104,1.9979871172963837,0.14194578590104356
943,-76.0,77,1,13.42243852732437,-2.8638577382080257,2.041190209326806,0.15766292361258347
944,-75.0,76,1,4.837340075763151,-6.905340638924635,1.5207072182705528,0.15254606155672504
945,-70.0,71,1,5.025087296192921,-3.5346656236174505,1.4841267088769188,0.12435307344798864
946,-82.0,83,1,3.9001419571724845,-6.8113739286459625,1.3555165888315224,0.11102338024998555
947,-76.0,77,1,6.685830483479348,-2.8047132004270114,1.8667745094794732,0.09368271650912773
948,-79.0,80,1,4.440136695082947,-2.764092608730425,1.5669530034065247,0.09587332911833073
949,-93.0,94,1,6.797163396999438,-2.4495956448124763,1.6736023882602125,0.1112801211408062
950,-70.0,71,1,5.677529336327136,-2.8749533235128233,1.51136031620939,0.10494006561233439
951,-70.0,71,1,4.69016305740425,-2.923937831329785,1.637784286284111,0.11806683446785671
952,-90.0,91,1,8.939107984101021,-2.2337143380747557,1.9971261076874784,0.12244750469268023
953,-84.0,85,1,5.623303174413398,-3.9901496226817152,1.7555215695325066,0.11007328307091752
954,-89.0,90,1,4.653085481517741,-6.92685019297189,1.61697860956192,0.08036638230421683
955,-75.0,76,1,5.853387401029498,-3.4583523443526296,1.698648496678001,0.12546402115549427
956,-151.0,152,1,20.076878042666547,-2.1910421175508468,3.022158051791944,0.09881181226458131
957,-94.0,95,1,12.54113736391239,-3.515504120074605,2.2935616844578792,0.1171230462146923
958,-95.0,96,1,7.5869644687369755,-7.098158246832706,2.009924069046974,0.11932780522086735
959,-76.0,77,1,5.717740064419204,-5.8760143524314,1.7137593727607232,0.11754279189241156
960,-82.0,83,1,5.532672894754095,-4.647358283697885,1.9382854455924896,0.10328263145063567
961,-72.0,73,1,5.910281525154946,-6.841110540751674,1.8311830546757946,0.09667946066793488
962,-72.0,73,1,6.8680544559884105,-1.1930391075446793,1.7701893375344473,0.07158937209847141
963,-74.0,75,1,3.590548862554133,-6.395387676746274,1.427545706431071,0.08781793692614884
964,-93.0,94,1,10.46021974991581,-1.6004144434879524,2.099209704297654,0.0725758260387204
965,-87.0,88,1,4.685212392188822,-1.071330424189827,1.5465009673075243,0.05979198213621699
966,-83.0,84,1,3.1878970603519563,-1.610199433433341,1.3872873045149303,0.07853962763329037
967,-79.0,80,1,3.9601324853423647,-1.8237157304720313,1.532704809308052,0.07671400999315665
968,-62.0,63,1,8.044388932458657,-6.594705254992559,1.4308187999422588,0.08162164561993752
969,-71.0,72,1,4.116400017875195,-3.9411365606712128,1.4406410141123667,0.07565654361395799
970,-75.0,76,1,5.520104578380645,-2.054810002011149,1.8315468759913194,0.08086605108569768
971,-93.0,94,1,7.690590934174636,-2.4798315225015495,1.99078276563198,0.08382519428368083
972,-88.0,89,1,13.45962488166844,-2.395448023975262,2.3041928698507586,0.10914812983848217
973,-139.0,140,1,9.68957190791511,-1.0025327521808711,2.3707228217806136,0.0564866069720925
974,-93.0,94,1,10.73430619749087,-2.1960080717628365,2.171050786972046,0.07336391717941064
975,-90.0,91,1,14.63451245979273,-2.1528231503587767,2.4694693717327745,0.10649883672390338
976,-149.0,150,1,9.214463970821138,-3.917713465514826,2.377435261408488,0.09937384244520217
977,-97.0,98,1,20.872168821544026,-3.4970836708160613,3.093696808328434,0.10408385092308223
978,-83.0,84,1,9.872541071054522,-5.398417134586323,2.4175859632946195,0.14759198798267226
979,-97.0,98,1,12.598801846400958,-4.333329043061263,2.4761284516782176,0.10793380494549043
980,-73.0,74,1,8.775312544365816,-5.9129606705501905,2.0535236307092615,0.13098753700614907
981,-82.0,83,1,8.305266397141365,-9.068019938227406,2.1721338938517745,0.11116358178986113
982,-74.0,75,1,10.588782561362411,-4.873714789450169,2.2030373255411786,0.11684704601376628
983,-83.0,84,1,6.912183582712065,-1.067710329046739,1.9432196503593808,0.0867435215730525
984,-97.0,98,1,8.162613488439463,-3.255952399732469,2.1059953387902706,0.1138461187457528
985,-62.0,63,1,12.933711018720974,-4.866817730174045,2.0078982398623513,0.11504933085673237
986,-69.0,70,1,9.508093587113088,-2.241597273501767,2.1749437877110074,0.11441551320687203
987,-91.0,92,1,8.130627139343668,-3.354642734377589,2.147619051129922,0.1428012596693209
988,-70.0,71,1,8.822390054495846,-2.641167954712267,1.8865194992280343,0.1446329610160729
989,-76.0,77,1,10.247273573089677,-8.21818328666041,1.8949305051332945,0.17504967829022047
990,-111.0,112,1,6.589323272689659,-4.2324273353858315,1.7563361099788122,0.21681344624552626
991,-85.0,86,1,4.430475143434177,-4.885605011137201,1.5733095878778502,0.17127112417683535
992,-86.0,87,1,9.220739515559833,-7.908935476414292,2.0528697200205133,0.21026424131819166
993,-86.0,87,1,4.975352168779676,-8.911301170737381,1.6434316580322967,0.16130636899227588
994,-85.0,86,1,5.134327531417934,-4.051596410890641,1.5017383209494657,0.16652270377583822
995,-89.0,90,1,7.786754508984611,-5.919757825845025,1.9162867546081543,0.17004583340086457
996,-75.0,76,1,6.008769079175852,-8.428651237734716,1.5444068908691406,0.16920530999394892
997,-79.0,80,1,6.659059072515083,-9.646215366771504,1.8561165034770966,0.16888224525828263
998,-76.0,77,1,7.181356266815995,-6.369559511386596,1.9054924172240417,0.1381560558001148
999,-71.0,72,1,6.618772945237449,-4.321115505952751,1.698238770167033,0.11790541161220365
1000,-99.0,100,1,5.718689213081961,-5.245916893442627,1.6886907625198364,0.12323345462966245
